raceId,driverId,grid,finish,statusId,dnf,num_stops,first_stop_lap,avg_stop_time,total_stop_time,year,position_improved,position_change,race_length_proxy,pit_timing_ratio,avg_time_per_stop,dbscan_label,cluster,strategy
870,1,1,1,1,0,2.0,18.0,19.7475,39.495000000000005,2012,0,0,27.0,0.6666666666666666,19.747500000000002,0,0,Early Pit Strategy
870,8,5,2,1,0,2.0,20.0,19.929499999999997,39.858999999999995,2012,1,3,27.0,0.7407407407407407,19.929499999999997,0,0,Early Pit Strategy
870,154,2,3,1,0,2.0,19.0,21.191000000000003,42.382000000000005,2012,0,-1,27.0,0.7037037037037037,21.191000000000003,0,0,Early Pit Strategy
870,20,3,4,1,0,3.0,17.0,19.225,57.675,2012,0,-1,27.0,0.6296296296296297,19.224999999999998,1,0,Early Pit Strategy
870,4,6,5,1,0,2.0,17.0,19.517,39.034,2012,1,1,27.0,0.6296296296296297,19.517,0,0,Early Pit Strategy
870,18,4,6,1,0,3.0,15.0,19.615333333333336,58.846,2012,0,-2,27.0,0.5555555555555556,19.615333333333332,1,0,Early Pit Strategy
870,811,9,7,1,0,2.0,16.0,20.4085,40.817,2012,1,2,27.0,0.5925925925925926,20.4085,0,0,Early Pit Strategy
870,17,11,8,1,0,3.0,20.0,19.390666666666664,58.172,2012,1,3,27.0,0.7407407407407407,19.390666666666664,1,1,Aggressive Multi-Stop
870,13,7,9,1,0,2.0,18.0,19.949,39.898,2012,0,-2,27.0,0.6666666666666666,19.949,0,0,Early Pit Strategy
870,3,13,10,1,0,2.0,16.0,20.492,40.984,2012,1,3,27.0,0.5925925925925926,20.492,0,1,Aggressive Multi-Stop
870,807,10,11,1,0,2.0,15.0,20.6715,41.343,2012,0,-1,27.0,0.5555555555555556,20.6715,0,0,Early Pit Strategy
870,814,12,12,1,0,2.0,16.0,20.406,40.812,2012,0,0,27.0,0.5925925925925926,20.406,0,1,Aggressive Multi-Stop
870,813,8,13,1,0,3.0,15.0,17.755,53.265,2012,0,-5,27.0,0.5555555555555556,17.755,1,0,Early Pit Strategy
870,815,14,14,1,0,2.0,21.0,20.268,40.536,2012,0,0,27.0,0.7777777777777778,20.268,0,1,Aggressive Multi-Stop
870,817,18,15,11,1,3.0,14.0,20.055666666666667,60.167,2012,1,3,27.0,0.5185185185185185,20.055666666666667,1,1,Aggressive Multi-Stop
870,818,16,16,11,1,4.0,12.0,19.86625,79.465,2012,0,0,27.0,0.4444444444444444,19.86625,3,1,Aggressive Multi-Stop
870,5,19,17,11,1,3.0,17.0,21.067333333333337,63.202,2012,1,2,27.0,0.6296296296296297,21.067333333333334,1,1,Aggressive Multi-Stop
870,155,15,18,12,1,2.0,8.0,20.149500000000003,40.29900000000001,2012,0,-3,27.0,0.2962962962962963,20.149500000000003,0,0,Early Pit Strategy
870,808,20,19,12,1,3.0,18.0,20.725666666666665,62.177,2012,1,1,27.0,0.6666666666666666,20.725666666666665,1,1,Aggressive Multi-Stop
870,819,21,20,12,1,2.0,20.0,21.1465,42.293,2012,1,1,27.0,0.7407407407407407,21.1465,0,1,Aggressive Multi-Stop
870,10,22,21,13,1,2.0,18.0,20.86,41.72,2012,1,1,27.0,0.6666666666666666,20.86,0,1,Aggressive Multi-Stop
870,37,23,22,13,1,2.0,22.0,22.1045,44.209,2012,1,1,27.0,0.8148148148148148,22.1045,0,1,Aggressive Multi-Stop
870,39,24,23,22,1,2.0,18.0,21.645,43.29,2012,1,1,27.0,0.6666666666666666,21.645,0,1,Aggressive Multi-Stop
870,30,17,24,45,1,3.0,1.0,18.346,55.038,2012,0,-7,27.0,0.037037037037037035,18.346,-1,-1,Outlier (DNF)
871,18,1,1,1,0,1.0,20.0,19.668,19.668,2012,0,0,26.0,0.7692307692307693,19.668,2,0,Early Pit Strategy
871,20,10,2,1,0,1.0,21.0,20.811,20.811,2012,1,8,26.0,0.8076923076923077,20.811,2,1,Aggressive Multi-Stop
871,8,3,3,1,0,2.0,11.0,20.336,40.672,2012,0,0,26.0,0.4230769230769231,20.336,0,0,Early Pit Strategy
871,807,11,4,1,0,2.0,13.0,21.424,42.848,2012,1,7,26.0,0.5,21.424,0,1,Aggressive Multi-Stop
871,13,14,5,1,0,2.0,12.0,20.6775,41.355,2012,1,9,26.0,0.46153846153846156,20.6775,0,1,Aggressive Multi-Stop
871,17,12,6,1,0,2.0,11.0,20.646500000000003,41.293000000000006,2012,1,6,26.0,0.4230769230769231,20.646500000000003,0,1,Aggressive Multi-Stop
871,30,13,7,1,0,2.0,19.0,21.2495,42.499,2012,1,6,26.0,0.7307692307692307,21.2495,0,1,Aggressive Multi-Stop
871,818,15,8,1,0,2.0,15.0,20.8685,41.737,2012,1,7,26.0,0.5769230769230769,20.8685,0,1,Aggressive Multi-Stop
871,817,16,9,1,0,2.0,12.0,20.673499999999997,41.346999999999994,2012,1,7,26.0,0.46153846153846156,20.673499999999997,0,1,Aggressive Multi-Stop
871,814,9,10,1,0,2.0,10.0,21.2585,42.517,2012,0,-1,26.0,0.38461538461538464,21.2585,0,0,Early Pit Strategy
871,3,23,11,1,0,2.0,20.0,20.798,41.596,2012,1,12,26.0,0.7692307692307693,20.798,0,1,Aggressive Multi-Stop
871,811,17,12,1,0,2.0,16.0,21.86,43.72,2012,1,5,26.0,0.6153846153846154,21.86,0,1,Aggressive Multi-Stop
871,155,2,13,1,0,3.0,1.0,23.674333333333333,71.023,2012,0,-11,26.0,0.038461538461538464,23.674333333333333,-1,-1,Outlier (Anomalous)
871,808,19,14,11,1,2.0,12.0,23.576,47.152,2012,1,5,26.0,0.46153846153846156,23.576,0,1,Aggressive Multi-Stop
871,10,20,15,11,1,2.0,11.0,21.5615,43.123000000000005,2012,1,5,26.0,0.4230769230769231,21.561500000000002,0,1,Aggressive Multi-Stop
871,819,22,16,11,1,1.0,18.0,21.611,21.611,2012,1,6,26.0,0.6923076923076923,21.611,2,1,Aggressive Multi-Stop
871,5,18,17,11,1,2.0,14.0,37.0685,74.137,2012,1,1,26.0,0.5384615384615384,37.0685,-1,-1,Outlier (DNF)
871,37,21,18,11,1,3.0,1.0,25.399333333333335,76.19800000000001,2012,1,3,26.0,0.038461538461538464,25.399333333333335,1,1,Aggressive Multi-Stop
871,39,24,19,20,1,2.0,14.0,23.238,46.476,2012,1,5,26.0,0.5384615384615384,23.238,0,1,Aggressive Multi-Stop
871,813,6,20,4,1,1.0,1.0,21.842,21.842,2012,0,-14,26.0,0.038461538461538464,21.842,2,0,Early Pit Strategy
872,1,1,1,1,0,1.0,23.0,20.736,20.736,2012,0,0,34.0,0.6764705882352942,20.736,2,0,Early Pit Strategy
872,815,12,2,1,0,1.0,29.0,22.472,22.472,2012,1,10,34.0,0.8529411764705882,22.472,2,1,Aggressive Multi-Stop
872,4,10,3,1,0,1.0,20.0,21.515,21.515,2012,1,7,34.0,0.5882352941176471,21.515,2,1,Aggressive Multi-Stop
872,13,3,4,1,0,1.0,19.0,22.161,22.161,2012,0,-1,34.0,0.5588235294117647,22.161,2,0,Early Pit Strategy
872,8,7,5,1,0,1.0,17.0,21.73,21.73,2012,1,2,34.0,0.5,21.73,2,0,Early Pit Strategy
872,30,4,6,1,0,2.0,15.0,22.2785,44.557,2012,0,-2,34.0,0.4411764705882353,22.2785,0,0,Early Pit Strategy
872,3,6,7,1,0,2.0,14.0,22.1,44.2,2012,0,-1,34.0,0.4117647058823529,22.1,0,0,Early Pit Strategy
872,814,9,8,1,0,1.0,21.0,22.19,22.19,2012,1,1,34.0,0.6176470588235294,22.19,2,0,Early Pit Strategy
872,155,8,9,1,0,1.0,20.0,22.874,22.874,2012,0,-1,34.0,0.5882352941176471,22.874,2,0,Early Pit Strategy
872,811,13,10,1,0,1.0,24.0,22.985,22.985,2012,1,3,34.0,0.7058823529411765,22.985,2,1,Aggressive Multi-Stop
872,813,22,11,1,0,2.0,13.0,22.392,44.784,2012,1,11,34.0,0.38235294117647056,22.392,0,1,Aggressive Multi-Stop
872,817,14,12,1,0,1.0,24.0,21.72,21.72,2012,1,2,34.0,0.7058823529411765,21.72,2,1,Aggressive Multi-Stop
872,816,15,13,1,0,1.0,27.0,21.962,21.962,2012,1,2,34.0,0.7941176470588235,21.962,2,1,Aggressive Multi-Stop
872,5,17,14,11,1,2.0,17.0,22.3235,44.647,2012,1,3,34.0,0.5,22.3235,0,1,Aggressive Multi-Stop
872,808,18,15,11,1,2.0,19.0,22.496499999999997,44.992999999999995,2012,1,3,34.0,0.5588235294117647,22.496499999999997,0,1,Aggressive Multi-Stop
872,819,20,16,11,1,2.0,18.0,23.0425,46.085,2012,1,4,34.0,0.5294117647058824,23.0425,0,1,Aggressive Multi-Stop
872,10,19,17,11,1,2.0,7.0,25.664,51.328,2012,1,2,34.0,0.20588235294117646,25.664,0,1,Aggressive Multi-Stop
872,37,23,18,11,1,1.0,22.0,23.488,23.488,2012,1,5,34.0,0.6470588235294118,23.488,2,1,Aggressive Multi-Stop
872,39,21,19,11,1,1.0,23.0,31.745,31.745,2012,1,2,34.0,0.6764705882352942,31.745,2,1,Aggressive Multi-Stop
872,17,11,20,76,1,1.0,21.0,21.556,21.556,2012,0,-9,34.0,0.6176470588235294,21.556,2,0,Early Pit Strategy
872,807,24,21,23,1,1.0,27.0,22.746,22.746,2012,1,3,34.0,0.7941176470588235,22.746,2,1,Aggressive Multi-Stop
872,20,5,22,91,1,2.0,20.0,18.6555,37.311,2012,0,-17,34.0,0.5882352941176471,18.6555,0,0,Early Pit Strategy
872,18,2,23,32,1,1.0,22.0,23.375,23.375,2012,0,-21,34.0,0.6470588235294118,23.375,2,0,Early Pit Strategy
873,20,3,1,1,0,2.0,10.0,30.127,60.254000000000005,2012,1,2,24.0,0.4166666666666667,30.127000000000002,0,0,Early Pit Strategy
873,18,4,2,1,0,2.0,14.0,29.8405,59.681,2012,1,2,24.0,0.5833333333333334,29.8405,0,0,Early Pit Strategy
873,4,5,3,1,0,2.0,11.0,29.3735,58.747,2012,1,2,24.0,0.4583333333333333,29.3735,0,0,Early Pit Strategy
873,814,6,4,1,0,2.0,12.0,30.5275,61.055,2012,1,2,24.0,0.5,30.5275,0,0,Early Pit Strategy
873,3,10,5,1,0,2.0,12.0,29.6165,59.233,2012,1,5,24.0,0.5,29.6165,0,1,Aggressive Multi-Stop
873,8,12,6,1,0,2.0,13.0,29.5195,59.039,2012,1,6,24.0,0.5416666666666666,29.5195,0,1,Aggressive Multi-Stop
873,154,8,7,1,0,2.0,14.0,31.9165,63.833,2012,1,1,24.0,0.5833333333333334,31.9165,0,0,Early Pit Strategy
873,13,13,8,1,0,3.0,1.0,30.272,90.816,2012,1,5,24.0,0.041666666666666664,30.272000000000002,1,1,Aggressive Multi-Stop
873,817,15,9,1,0,2.0,11.0,30.390500000000003,60.781000000000006,2012,1,6,24.0,0.4583333333333333,30.390500000000003,0,1,Aggressive Multi-Stop
873,815,14,10,1,0,2.0,18.0,30.13,60.26,2012,1,4,24.0,0.75,30.13,0,1,Aggressive Multi-Stop
873,17,7,11,1,0,3.0,8.0,29.328333333333333,87.985,2012,0,-4,24.0,0.3333333333333333,29.328333333333333,1,0,Early Pit Strategy
873,10,20,12,1,0,2.0,13.0,31.496,62.992,2012,1,8,24.0,0.5416666666666666,31.496,0,1,Aggressive Multi-Stop
873,155,17,13,1,0,3.0,14.0,32.56033333333333,97.681,2012,1,4,24.0,0.5833333333333334,32.56033333333333,1,1,Aggressive Multi-Stop
873,807,11,14,1,0,3.0,18.0,31.859,95.577,2012,0,-3,24.0,0.75,31.858999999999998,1,0,Early Pit Strategy
873,5,19,15,1,0,3.0,12.0,30.257,90.771,2012,1,4,24.0,0.5,30.257,1,1,Aggressive Multi-Stop
873,819,21,16,1,0,2.0,16.0,30.740499999999997,61.480999999999995,2012,1,5,24.0,0.6666666666666666,30.740499999999997,0,1,Aggressive Multi-Stop
873,37,24,17,11,1,3.0,18.0,36.589333333333336,109.768,2012,1,7,24.0,0.75,36.589333333333336,-1,-1,Outlier (DNF)
873,811,22,18,31,1,3.0,10.0,30.60966666666667,91.829,2012,1,4,24.0,0.4166666666666667,30.609666666666666,1,1,Aggressive Multi-Stop
873,808,18,19,12,1,4.0,1.0,34.512,138.048,2012,0,-1,24.0,0.041666666666666664,34.512,-1,-1,Outlier (DNF)
873,818,16,20,4,1,2.0,12.0,30.1985,60.397,2012,0,-4,24.0,0.5,30.1985,0,1,Aggressive Multi-Stop
873,30,9,21,4,1,2.0,11.0,30.6085,61.217,2012,0,-12,24.0,0.4583333333333333,30.6085,0,0,Early Pit Strategy
873,813,2,22,9,1,3.0,13.0,30.584999999999997,91.755,2012,0,-20,24.0,0.5416666666666666,30.584999999999997,-1,-1,Outlier (DNF)
873,39,23,23,3,1,1.0,19.0,32.436,32.436,2012,0,0,24.0,0.7916666666666666,32.436,2,1,Aggressive Multi-Stop
873,1,1,24,6,1,1.0,12.0,29.124,29.124,2012,0,-23,24.0,0.5,29.124,-1,-1,Outlier (DNF)
874,20,1,1,1,0,2.0,17.0,20.427,40.854,2012,0,0,25.0,0.68,20.427,0,0,Early Pit Strategy
874,13,10,2,1,0,2.0,17.0,20.857,41.714,2012,1,8,25.0,0.68,20.857,0,1,Aggressive Multi-Stop
874,155,3,3,1,0,2.0,14.0,20.7725,41.545,2012,0,0,25.0,0.56,20.7725,0,0,Early Pit Strategy
874,18,8,4,1,0,2.0,13.0,20.666,41.332,2012,1,4,25.0,0.52,20.666,0,0,Early Pit Strategy
874,1,9,5,1,0,2.0,16.0,20.471,40.942,2012,1,4,25.0,0.64,20.471,0,1,Aggressive Multi-Stop
874,8,7,6,1,0,2.0,13.0,21.0615,42.123000000000005,2012,1,1,25.0,0.52,21.061500000000002,0,0,Early Pit Strategy
874,807,15,7,1,0,2.0,13.0,21.3475,42.695,2012,1,8,25.0,0.52,21.3475,0,1,Aggressive Multi-Stop
874,813,12,8,1,0,2.0,16.0,21.2395,42.479,2012,1,4,25.0,0.64,21.2395,0,1,Aggressive Multi-Stop
874,17,2,9,1,0,2.0,1.0,26.576500000000003,53.153000000000006,2012,0,-7,25.0,0.04,26.576500000000003,0,0,Early Pit Strategy
874,817,14,10,1,0,2.0,17.0,21.729999999999997,43.459999999999994,2012,1,4,25.0,0.68,21.729999999999997,0,1,Aggressive Multi-Stop
874,30,23,11,1,0,2.0,17.0,20.511000000000003,41.022000000000006,2012,1,12,25.0,0.68,20.511000000000003,0,1,Aggressive Multi-Stop
874,814,11,12,1,0,2.0,13.0,21.2035,42.407,2012,0,-1,25.0,0.52,21.2035,0,0,Early Pit Strategy
874,818,19,13,1,0,2.0,18.0,21.9795,43.959,2012,1,6,25.0,0.72,21.9795,0,1,Aggressive Multi-Stop
874,811,16,14,1,0,4.0,1.0,21.191,84.764,2012,1,2,25.0,0.04,21.191,3,1,Aggressive Multi-Stop
874,5,17,15,11,1,2.0,18.0,22.747,45.494,2012,1,2,25.0,0.72,22.747,0,1,Aggressive Multi-Stop
874,10,18,16,11,1,2.0,20.0,21.091,42.182,2012,1,2,25.0,0.8,21.091,0,1,Aggressive Multi-Stop
874,808,22,17,11,1,3.0,19.0,18.995,56.985,2012,1,5,25.0,0.76,18.995,1,1,Aggressive Multi-Stop
874,37,20,18,11,1,2.0,17.0,24.387,48.774,2012,1,2,25.0,0.68,24.387,0,1,Aggressive Multi-Stop
874,154,4,19,12,1,3.0,1.0,27.755,83.265,2012,0,-15,25.0,0.04,27.755,1,0,Early Pit Strategy
874,819,21,20,5,1,2.0,14.0,31.924,63.848,2012,1,1,25.0,0.56,31.924,0,1,Aggressive Multi-Stop
874,39,24,21,76,1,1.0,15.0,23.227,23.227,2012,1,3,25.0,0.6,23.227,2,1,Aggressive Multi-Stop
874,815,5,22,20,1,1.0,15.0,21.273,21.273,2012,0,-17,25.0,0.6,21.273,2,0,Early Pit Strategy
875,20,2,1,1,0,2.0,15.0,19.8155,39.631,2012,1,1,26.0,0.5769230769230769,19.8155,0,0,Early Pit Strategy
875,17,1,2,1,0,2.0,14.0,19.7135,39.427,2012,0,-1,26.0,0.5384615384615384,19.7135,0,0,Early Pit Strategy
875,4,4,3,1,0,2.0,15.0,20.01,40.02,2012,1,1,26.0,0.5769230769230769,20.01,0,0,Early Pit Strategy
875,13,6,4,1,0,2.0,14.0,20.731,41.462,2012,1,2,26.0,0.5384615384615384,20.731,0,0,Early Pit Strategy
875,8,5,5,1,0,2.0,14.0,20.6115,41.223,2012,0,0,26.0,0.5384615384615384,20.6115,0,0,Early Pit Strategy
875,807,8,6,1,0,2.0,13.0,21.5535,43.107,2012,1,2,26.0,0.5,21.5535,0,0,Early Pit Strategy
875,154,7,7,1,0,2.0,13.0,21.308,42.616,2012,0,0,26.0,0.5,21.308,0,0,Early Pit Strategy
875,818,16,8,1,0,2.0,13.0,21.0265,42.053,2012,1,8,26.0,0.5,21.0265,0,1,Aggressive Multi-Stop
875,817,21,9,1,0,2.0,14.0,20.4775,40.955,2012,1,12,26.0,0.5384615384615384,20.4775,0,1,Aggressive Multi-Stop
875,1,3,10,1,0,3.0,13.0,19.954,59.862,2012,0,-7,26.0,0.5,19.954,1,0,Early Pit Strategy
875,815,12,11,1,0,2.0,18.0,22.5875,45.175,2012,1,1,26.0,0.6923076923076923,22.5875,0,1,Aggressive Multi-Stop
875,814,14,12,1,0,2.0,15.0,20.5115,41.023,2012,1,2,26.0,0.5769230769230769,20.5115,0,1,Aggressive Multi-Stop
875,30,10,13,1,0,2.0,13.0,20.1815,40.363,2012,0,-3,26.0,0.5,20.1815,0,0,Early Pit Strategy
875,813,15,14,1,0,1.0,21.0,21.137,21.137,2012,1,1,26.0,0.8076923076923077,21.137,2,1,Aggressive Multi-Stop
875,811,17,15,1,0,2.0,14.0,22.3495,44.699,2012,1,2,26.0,0.5384615384615384,22.3495,0,1,Aggressive Multi-Stop
875,808,18,16,11,1,2.0,14.0,21.929499999999997,43.858999999999995,2012,1,2,26.0,0.5384615384615384,21.929499999999997,0,1,Aggressive Multi-Stop
875,5,19,17,11,1,2.0,13.0,21.692500000000003,43.385000000000005,2012,1,2,26.0,0.5,21.692500000000003,0,1,Aggressive Multi-Stop
875,10,20,18,11,1,2.0,14.0,21.414,42.828,2012,1,2,26.0,0.5384615384615384,21.414,0,1,Aggressive Multi-Stop
875,819,24,19,12,1,2.0,17.0,21.6605,43.321,2012,1,5,26.0,0.6538461538461539,21.6605,0,1,Aggressive Multi-Stop
875,39,23,20,12,1,1.0,18.0,22.749,22.749,2012,1,3,26.0,0.6923076923076923,22.749,2,1,Aggressive Multi-Stop
875,155,13,22,130,1,2.0,1.0,23.4945,46.989,2012,0,-9,26.0,0.038461538461538464,23.4945,0,0,Early Pit Strategy
876,20,1,1,1,0,1.0,33.0,20.707,20.707,2012,0,0,41.0,0.8048780487804879,20.707,2,0,Early Pit Strategy
876,4,5,2,1,0,1.0,29.0,20.8,20.8,2012,1,3,41.0,0.7073170731707317,20.8,2,0,Early Pit Strategy
876,17,2,3,1,0,1.0,30.0,20.808,20.808,2012,0,-1,41.0,0.7317073170731707,20.808,2,0,Early Pit Strategy
876,1,3,4,1,0,1.0,32.0,20.852,20.852,2012,0,-1,41.0,0.7804878048780488,20.852,2,0,Early Pit Strategy
876,18,4,5,1,0,1.0,25.0,21.509,21.509,2012,0,-1,41.0,0.6097560975609756,21.509,2,0,Early Pit Strategy
876,13,6,6,1,0,1.0,28.0,21.1,21.1,2012,0,0,41.0,0.6829268292682927,21.1,2,0,Early Pit Strategy
876,8,7,7,1,0,1.0,27.0,21.404,21.404,2012,0,0,41.0,0.6585365853658537,21.404,2,0,Early Pit Strategy
876,807,12,8,1,0,1.0,28.0,21.654,21.654,2012,1,4,41.0,0.6829268292682927,21.654,2,1,Aggressive Multi-Stop
876,154,11,9,1,0,1.0,36.0,20.976,20.976,2012,1,2,41.0,0.8780487804878049,20.976,2,1,Aggressive Multi-Stop
876,811,13,10,1,0,1.0,26.0,22.047,22.047,2012,1,3,41.0,0.6341463414634146,22.047,2,1,Aggressive Multi-Stop
876,3,10,11,1,0,1.0,27.0,21.49,21.49,2012,0,-1,41.0,0.6585365853658537,21.49,2,0,Early Pit Strategy
876,814,16,12,1,0,1.0,28.0,23.948,23.948,2012,1,4,41.0,0.6829268292682927,23.948,2,1,Aggressive Multi-Stop
876,817,15,13,1,0,1.0,27.0,22.637,22.637,2012,1,2,41.0,0.6585365853658537,22.637,2,1,Aggressive Multi-Stop
876,155,17,14,1,0,1.0,36.0,22.726,22.726,2012,1,3,41.0,0.8780487804878049,22.726,2,1,Aggressive Multi-Stop
876,818,18,15,11,1,2.0,1.0,23.3775,46.755,2012,1,3,41.0,0.024390243902439025,23.3775,0,1,Aggressive Multi-Stop
876,813,9,16,11,1,2.0,27.0,25.028,50.056,2012,0,-7,41.0,0.6585365853658537,25.028,0,0,Early Pit Strategy
876,808,19,17,11,1,1.0,31.0,22.445,22.445,2012,1,2,41.0,0.7560975609756098,22.445,2,1,Aggressive Multi-Stop
876,5,20,18,11,1,1.0,32.0,22.967,22.967,2012,1,2,41.0,0.7804878048780488,22.967,2,1,Aggressive Multi-Stop
876,819,24,19,11,1,1.0,28.0,22.692,22.692,2012,1,5,41.0,0.6829268292682927,22.692,2,1,Aggressive Multi-Stop
876,10,21,20,12,1,1.0,31.0,27.303,27.303,2012,1,1,41.0,0.7560975609756098,27.303,2,1,Aggressive Multi-Stop
876,39,23,21,12,1,1.0,26.0,24.544,24.544,2012,1,2,41.0,0.6341463414634146,24.544,2,1,Aggressive Multi-Stop
876,30,14,22,31,1,2.0,1.0,23.179,46.358,2012,0,-8,41.0,0.024390243902439025,23.179,0,0,Early Pit Strategy
876,37,22,23,3,1,1.0,32.0,23.83,23.83,2012,0,-1,41.0,0.7804878048780488,23.83,2,1,Aggressive Multi-Stop
876,815,8,24,3,1,2.0,14.0,22.921999999999997,45.843999999999994,2012,0,-16,41.0,0.34146341463414637,22.921999999999997,0,0,Early Pit Strategy
877,8,4,1,1,0,1.0,31.0,20.278,20.278,2012,1,3,37.0,0.8378378378378378,20.278,2,0,Early Pit Strategy
877,4,6,2,1,0,1.0,28.0,19.368,19.368,2012,1,4,37.0,0.7567567567567568,19.368,2,0,Early Pit Strategy
877,20,24,3,1,0,2.0,13.0,22.44,44.879999999999995,2012,1,21,37.0,0.35135135135135137,22.439999999999998,-1,-1,Outlier (Anomalous)
877,18,5,4,1,0,1.0,29.0,19.455,19.455,2012,1,1,37.0,0.7837837837837838,19.455,2,0,Early Pit Strategy
877,813,3,5,1,0,1.0,29.0,20.723,20.723,2012,0,-2,37.0,0.7837837837837838,20.723,2,0,Early Pit Strategy
877,155,15,6,1,0,1.0,25.0,19.529,19.529,2012,1,9,37.0,0.6756756756756757,19.529,2,1,Aggressive Multi-Stop
877,13,8,7,1,0,1.0,26.0,19.585,19.585,2012,1,1,37.0,0.7027027027027027,19.585,2,0,Early Pit Strategy
877,811,14,8,1,0,1.0,32.0,22.587,22.587,2012,1,6,37.0,0.8648648648648649,22.587,2,1,Aggressive Multi-Stop
877,814,12,9,1,0,3.0,1.0,22.25466666666667,66.76400000000001,2012,1,3,37.0,0.02702702702702703,22.25466666666667,1,1,Aggressive Multi-Stop
877,817,16,10,1,0,2.0,26.0,20.6765,41.353,2012,1,6,37.0,0.7027027027027027,20.6765,0,1,Aggressive Multi-Stop
877,30,13,11,1,0,2.0,27.0,20.4855,40.971,2012,1,2,37.0,0.7297297297297297,20.4855,0,1,Aggressive Multi-Stop
877,818,17,12,1,0,2.0,9.0,20.102,40.204,2012,1,5,37.0,0.24324324324324326,20.102,0,1,Aggressive Multi-Stop
877,5,18,13,1,0,1.0,28.0,23.032,23.032,2012,1,5,37.0,0.7567567567567568,23.032,2,1,Aggressive Multi-Stop
877,10,21,14,1,0,1.0,27.0,19.884,19.884,2012,1,7,37.0,0.7297297297297297,19.884,2,1,Aggressive Multi-Stop
877,815,11,15,1,0,3.0,30.0,26.59166666666667,79.775,2012,0,-4,37.0,0.8108108108108109,26.59166666666667,1,0,Early Pit Strategy
877,808,20,16,1,0,1.0,27.0,20.769,20.769,2012,1,4,37.0,0.7297297297297297,20.769,2,1,Aggressive Multi-Stop
877,37,22,17,1,0,1.0,28.0,22.272,22.272,2012,1,5,37.0,0.7567567567567568,22.272,2,1,Aggressive Multi-Stop
877,819,19,18,31,1,1.0,26.0,21.941,21.941,2012,1,1,37.0,0.7027027027027027,21.941,2,1,Aggressive Multi-Stop
877,154,9,19,4,1,2.0,1.0,23.537,47.074,2012,0,-10,37.0,0.02702702702702703,23.537,0,0,Early Pit Strategy
877,17,2,20,4,1,1.0,30.0,19.066,19.066,2012,0,-18,37.0,0.8108108108108109,19.066,-1,-1,Outlier (DNF)
877,3,7,23,4,1,1.0,1.0,29.277,29.277,2012,0,-16,37.0,0.02702702702702703,29.277,-1,-1,Outlier (DNF)
878,1,2,1,1,0,1.0,20.0,20.814,20.814,2012,1,1,40.0,0.5,20.814,2,0,Early Pit Strategy
878,20,1,2,1,0,1.0,21.0,20.904,20.904,2012,0,-1,40.0,0.525,20.904,2,0,Early Pit Strategy
878,4,7,3,1,0,1.0,20.0,24.439,24.439,2012,1,4,40.0,0.5,24.439,2,0,Early Pit Strategy
878,13,11,4,1,0,1.0,26.0,21.52,21.52,2012,1,7,40.0,0.65,21.52,2,1,Aggressive Multi-Stop
878,18,12,5,1,0,1.0,35.0,21.445,21.445,2012,1,7,40.0,0.875,21.445,2,1,Aggressive Multi-Stop
878,8,4,6,1,0,1.0,24.0,24.84,24.84,2012,0,-2,40.0,0.6,24.84,2,0,Early Pit Strategy
878,154,8,7,1,0,1.0,9.0,21.19,21.19,2012,1,1,40.0,0.225,21.19,2,0,Early Pit Strategy
878,807,6,8,1,0,1.0,17.0,22.099,22.099,2012,0,-2,40.0,0.425,22.099,2,0,Early Pit Strategy
878,813,9,9,1,0,1.0,21.0,22.342,22.342,2012,0,0,40.0,0.525,22.342,2,0,Early Pit Strategy
878,811,10,10,1,0,1.0,20.0,22.143,22.143,2012,0,0,40.0,0.5,22.143,2,0,Early Pit Strategy
878,815,15,11,1,0,1.0,22.0,22.079,22.079,2012,1,4,40.0,0.55,22.079,2,1,Aggressive Multi-Stop
878,817,18,12,1,0,1.0,30.0,22.651,22.651,2012,1,6,40.0,0.75,22.651,2,1,Aggressive Multi-Stop
878,3,17,13,1,0,1.0,34.0,21.346,21.346,2012,1,4,40.0,0.85,21.346,2,1,Aggressive Multi-Stop
878,155,16,14,11,1,1.0,13.0,24.079,24.079,2012,1,2,40.0,0.325,24.079,2,1,Aggressive Multi-Stop
878,814,13,15,11,1,2.0,21.0,22.471,44.942,2012,0,-2,40.0,0.525,22.471,0,0,Early Pit Strategy
878,30,5,16,11,1,2.0,14.0,21.78,43.56,2012,0,-11,40.0,0.35,21.78,0,0,Early Pit Strategy
878,808,21,17,11,1,1.0,23.0,22.762,22.762,2012,1,4,40.0,0.575,22.762,2,1,Aggressive Multi-Stop
878,5,22,18,11,1,1.0,21.0,22.713,22.713,2012,1,4,40.0,0.525,22.713,2,1,Aggressive Multi-Stop
878,10,19,19,11,1,1.0,21.0,23.092,23.092,2012,0,0,40.0,0.525,23.092,2,1,Aggressive Multi-Stop
878,819,20,20,12,1,1.0,26.0,22.379,22.379,2012,0,0,40.0,0.65,22.379,2,1,Aggressive Multi-Stop
878,37,23,21,12,1,1.0,24.0,24.798,24.798,2012,1,2,40.0,0.6,24.798,2,1,Aggressive Multi-Stop
878,39,24,22,12,1,1.0,25.0,24.497,24.497,2012,1,2,40.0,0.625,24.497,2,1,Aggressive Multi-Stop
879,18,2,1,1,0,2.0,23.0,21.503,43.006,2012,1,1,28.0,0.8214285714285714,21.503,0,0,Early Pit Strategy
